,id,node_type,feature,threshold,N,impurity,distribution,labels,gpi,pi,gcr,lift_left,lift_right
29,5,Internal,MRC_Bulbar,{'1': [np.int64(3)]},289,0.7292297745477185,"[0.0104, 0.3114, 0.2353, 0.3287, 0.0138, 0.1003]","['0', '1', '2', '3', '4A', '4B']",0.10366817357120087,0.08491229347839631,,"[[4.1452, 1.7659, 0.6036, 0.1936, 7.0856, 1.0296]]","[[4.0405, 0.1982, 0.7398, 0.9176, 12.9433, 2.4065]]"
30,2,Internal,MRC_UL,"{'1': [np.int64(0), np.int64(1)]}",562,0.7373133572269854,"[0.0053, 0.169, 0.2313, 0.3701, 0.016, 0.2082]","['0', '1', '2', '3', '4A', '4B']",0.07950849268723255,0.0662281815348799,,"[[6.2472, 0.2698, 0.7565, 0.7466, 12.0728, 1.3277]]","[[9.2647, 2.1834, 0.6663, 0.3994, 10.4203, 0.541]]"
31,48,Leaf,,,16,0.2265625,"[0.0625, 0.0625, 0.875]","['1', '2', '3']",,,"[0.3617, 0.2847, 2.9843]",,
32,49,Leaf,,,13,0.5680473372781065,"[0.0769, 0.4615, 0.4615]","['1', '2', '3']",,,"[0.4451, 2.1022, 1.5741]",,
33,24,Internal,PUMNS_Bulbar,"{'0': [np.int64(0), np.int64(2), np.int64(3)]}",29,0.46135552913198563,"[0.069, 0.2414, 0.6897]","['1', '2', '3']",0.20514472640761325,0.1926998210407478,,"[[0.6827, 0.1513, 1.3288]]","[[1.8756, 1.969, 0.5733]]"
34,50,Leaf,,,182,0.617860161816206,"[0.0165, 0.5055, 0.3297, 0.1319, 0.0165]","['0', '1', '2', '3', '4B']",,,"[3.8791, 2.9252, 1.5016, 0.4498, 0.0557]",,
35,51,Leaf,,,59,0.6009767308244757,"[0.2373, 0.5424, 0.2203]","['1', '2', '3']",,,"[1.3732, 2.4704, 0.7515]",,
36,25,Internal,MRC_UL,"{'0': [np.int64(0), np.int64(2)]}",241,0.6369380692481189,"[0.0124, 0.4398, 0.3817, 0.1535, 0.0124]","['0', '1', '2', '3', '4B']",0.041995630418215045,0.0382405506855819,,"[[2.9176, 1.5635, 0.211, 0.8341, 5.4131]]","[[6.5548, 0.4228, 0.6108, 1.8788, 16.9374]]"
37,12,Internal,PUMNS_LL,{'0': [np.int64(3)]},270,0.6607407407407407,"[0.0111, 0.4, 0.3667, 0.2111, 0.0111]","['0', '1', '2', '3', '4B']",0.07211407929543123,0.06552835276345725,,"[[3.7049, 0.1839, 0.3615, 2.319, 23.682]]","[[3.7355, 1.2665, 0.3551, 0.7977, 13.7993]]"
38,52,Leaf,,,83,0.6160545797648426,"[0.1325, 0.3494, 0.494, 0.012, 0.012]","['1', '2', '3', '4A', '4B']",,,"[0.7669, 1.5914, 1.6848, 0.8506, 0.0407]",,
39,53,Leaf,,,110,0.5591735537190083,"[0.0909, 0.2182, 0.6182, 0.0273, 0.0455]","['1', '2', '3', '4A', '4B']",,,"[0.5261, 0.9938, 2.1084, 1.9255, 0.1535]",,
40,26,Internal,FVC,"{'0': ['60-80', 'ND']}",193,0.5923917420601894,"[0.1088, 0.2746, 0.5648, 0.0207, 0.0311]","['1', '2', '3', '4A', '4B']",0.02956955640645423,0.024359931767432588,,"[[0.9554, 1.7595, 0.2528, 5.4505, 5.0553]]","[[1.2267, 0.4635, 0.5026, 12.3107, 6.4421]]"
41,54,Leaf,,,3,0.4444444444444444,"[0.3333, 0.6667]","['1', '4B']",,,"[1.929, 2.252]",,
42,55,Leaf,,,4,0.0,[1.0],['4A'],,,[70.6],,
43,27,Internal,Therapy,"{'0': ['Edaravone', 'none']}",7,0.5714285714285715,"[0.1429, 0.5714, 0.2857]","['1', '4A', '4B']",1.0,0.8928571428571429,,"[[3.6514, 0.0558, 1.5627]]","[[0.218, 1.6463, 0.0985]]"
44,13,Internal,PEG,{'0': [np.int64(0)]},200,0.6174499999999998,"[0.11, 0.265, 0.545, 0.04, 0.04]","['1', '2', '3', '4A', '4B']",0.046630446047318974,0.0465238470625474,,"[[0.4066, 0.9905, 0.5002, 7.5748, 2.9296]]","[[2.8511, 0.1469, 0.2659, 7.803, 4.7606]]"
45,6,Internal,MRC_Bulbar,{'0': [np.int64(3)]},470,0.6932820280669987,"[0.0064, 0.2766, 0.3234, 0.3532, 0.017, 0.0234]","['0', '1', '2', '3', '4A', '4B']",0.08073094856372012,0.07818631636610389,,"[[6.9589, 1.5332, 0.3312, 0.2873, 6.874, 8.7976]]","[[6.0583, 0.3342, 0.2559, 0.7455, 14.3537, 11.8992]]"
46,56,Leaf,,,9,0.4938271604938272,"[0.6667, 0.2222, 0.1111]","['3', '4A', '4B']",,,"[2.2738, 15.6889, 0.3753]",,
47,57,Leaf,,,7,0.44897959183673464,"[0.1429, 0.1429, 0.7143]","['2', '3', '4B']",,,"[0.6507, 0.4872, 2.4129]",,
48,28,Internal,Clinical_onset_c,{'0': ['bulbar']},16,0.6484375,"[0.0625, 0.4375, 0.125, 0.375]","['2', '3', '4A', '4B']",0.2686938229106904,0.2686938229106904,,"[[0.6301, 1.6843, 0.661, 0.3763]]","[[1.1955, 0.2207, 2.6788, 1.317]]"
49,58,Leaf,,,79,0.6313090850825189,"[0.2025, 0.2025, 0.0633, 0.5316]","['1', '2', '3', '4B']",,,"[1.172, 0.9225, 0.2159, 1.7959]",,
50,59,Leaf,,,227,0.32521492751654413,"[0.0132, 0.0485, 0.1233, 0.0044, 0.8106]","['1', '2', '3', '4A', '4B']",,,"[0.0765, 0.2207, 0.4207, 0.311, 2.7381]",,
51,29,Internal,MRC_Bulbar,{'0': [np.int64(3)]},306,0.4312443931821094,"[0.0621, 0.0882, 0.1078, 0.0033, 0.7386]","['1', '2', '3', '4A', '4B']",0.07710440201286549,0.0678272450227447,,"[[2.5719, 1.9536, 2.3997, 66.6205, 0.2592]]","[[1.2436, 1.0189, 2.4719, 96.4134, 0.3401]]"
52,14,Internal,PUMNS_Bulbar,{'0': [np.int64(3)]},322,0.4543227498939084,"[0.059, 0.087, 0.1242, 0.0093, 0.7205]","['1', '2', '3', '4A', '4B']",0.051344809608088245,0.028510823395865293,,"[[0.523, 0.7298, 2.3445, 30.0693, 0.464]]","[[0.7374, 1.0729, 1.3608, 31.5305, 0.5557]]"
53,15,Leaf,,,58,0.0,[1.0],['4B'],,,[3.378],,
54,7,Internal,PEG,{'0': [np.int64(0)]},380,0.39851800554016614,"[0.05, 0.0737, 0.1053, 0.0079, 0.7632]","['1', '2', '3', '4A', '4B']",0.03397400901854832,0.03397400901854823,,"[[3.2147, 2.3219, 1.7477, 38.6731, 0.2344]]","[[2.3279, 1.865, 4.084, 17.1536, 0.237]]"
55,3,Internal,VENTILATION,"{'0': [np.int64(0), np.int64(2)]}",850,0.7401134948096886,"[0.0035, 0.1753, 0.2118, 0.2424, 0.0129, 0.3541]","['0', '1', '2', '3', '4A', '4B']",0.24363286482151042,0.24254012592207047,,"[[12.6207, 1.5587, 0.8318, 0.6565, 16.5549, 0.3748]]","[[10.6339, 0.252, 0.4406, 0.4543, 28.5473, 0.9755]]"
56,1,Internal,VENTILATION,"{'0': [], '1': [np.int64(0), np.int64(1), np.int64(2), np.int64(3)]}",1412,0.7481161071832693,"[0.0042, 0.1728, 0.2195, 0.2932, 0.0142, 0.296]","['0', '1', '2', '3', '4A', '4B']",0.22492754778381233,0.12182968502469502,,"[[9.8248, 3.0572, 0.4479, 0.3915, 10.1661, 0.246], [6.0812, 1.6279, 0.4656, 0.615, 11.1925, 0.8505]]","[[5.5667, 0.3087, 0.9977, 1.0926, 12.3372, 0.7055], [13.2961, 0.3724, 0.5378, 0.608, 27.7988, 0.6387]]"
