,id,node_type,feature,threshold,N,impurity,distribution,labels,gpi,pi,gcr,lift_left,lift_right
31,24,Internal,FVC,"{'0': ['4', '0', '-', '6', '0'], '1': ['6', '0', '-', '8', '0']}",288,0.6146074459876544,"[0.0139, 0.5069, 0.3299, 0.1389, 0.0104]","['0', '1', '2', '3', '4B']",0.05961539114879636,0.0545128554376317,,"[1.5485, 0.0539, 1.2047, 2.0306, 26.0915]","[1.3524, 1.6821, 0.1191, 0.3657, 3.6835]"
32,50,Leaf,,,14,0.13265306122448978,"[0.9286, 0.0714]","['2', '3']",,,"[4.2295, 0.2436]",,
33,51,Leaf,,,82,0.6058893515764426,"[0.1829, 0.5244, 0.2927]","['1', '2', '3']",,,"[1.0586, 2.3885, 0.9982]",,
34,25,Internal,Age_at_onset,[0],96,0.5674913194444443,"[0.1562, 0.5833, 0.2604]","['1', '2', '3']",0.1924313503201059,0.1081154427751006,,"[0.1995, 1.5227, 0.3094]","[1.9072, 0.3428, 1.9279]"
35,12,Internal,MRC_UL,[0 2],384,0.6407606336805555,"[0.0104, 0.4193, 0.3932, 0.1693, 0.0078]","['0', '1', '2', '3', '4B']",0.06695062998411007,0.06460820344928149,,"[3.6077, 1.7278, 0.1857, 0.4867, 10.5739]","[5.5777, 0.2502, 0.8923, 1.0186, 40.154]"
36,52,Leaf,,,68,0.44506920415224904,"[0.0147, 0.2353, 0.7059, 0.0294, 0.0147]","['1', '2', '3', '4A', '4B']",,,"[0.0851, 1.0717, 2.4075, 2.0765, 0.0497]",,
37,53,Leaf,,,44,0.5206611570247934,"[0.0227, 0.6136, 0.3182, 0.0227, 0.0227]","['1', '2', '3', '4A', '4B']",,,"[0.1315, 2.795, 1.0852, 1.6045, 0.0768]",,
38,26,Internal,PUMNS_UP,[1 2],112,0.5448022959183673,"[0.0179, 0.3839, 0.5536, 0.0268, 0.0179]","['1', '2', '3', '4A', '4B']",0.3104443346718836,0.28105874721735963,,"[2.9634, 0.3518, 0.5224, 9.1587, 15.5392]","[2.3829, 1.6839, 0.2419, 3.4648, 4.7174]"
39,54,Leaf,,,100,0.6129999999999999,"[0.12, 0.26, 0.55, 0.03, 0.04]","['1', '2', '3', '4A', '4B']",,,"[0.6944, 1.1843, 1.8758, 2.118, 0.1351]",,
40,55,Leaf,,,104,0.7104289940828401,"[0.0192, 0.3558, 0.2788, 0.2885, 0.0288, 0.0288]","['0', '1', '2', '3', '4A', '4B']",,,"[4.5256, 2.0588, 1.2701, 0.9838, 2.0365, 0.0974]",,
41,27,Internal,MRC_LL,[0 1],204,0.6938677431757015,"[0.0098, 0.2402, 0.2696, 0.4167, 0.0294, 0.0343]","['0', '1', '2', '3', '4A', '4B']",0.0944577701422521,0.08166109216735137,,"[2.535, 0.5027, 0.4989, 0.8801, 7.1112, 4.1978]","[3.5386, 2.1508, 0.4983, 0.1982, 3.9029, 3.4083]"
42,13,Internal,MRC_UL,[1],316,0.6597099823746194,"[0.0063, 0.1614, 0.3101, 0.4652, 0.0285, 0.0285]","['0', '1', '2', '3', '4A', '4B']",0.0746143216719839,0.05370344657361386,,"[20.7962, 0.9938, 0.4347, 0.2922, 6.1853, 9.1678]","[12.8685, 1.287, 0.6387, 0.2468, 5.3947, 8.5772]"
43,6,Internal,MRC_Bulbar,[3],700,0.6894897959183673,"[0.0086, 0.3029, 0.3557, 0.3029, 0.0129, 0.0171]","['0', '1', '2', '3', '4A', '4B']",0.06784301732212002,0.06387148684143779,,"[4.8256, 1.6411, 0.4221, 0.3418, 7.3979, 6.5824]","[4.272, 0.3062, 0.465, 1.2805, 8.7262, 11.9727]"
44,56,Leaf,,,3,0.0,[1.0],['3'],,,[3.4106],,
45,57,Leaf,,,1,0.0,[1.0],['4B'],,,[3.378],,
46,28,Internal,MRC_Bulbar,[2],4,0.375,"[0.75, 0.25]","['3', '4B']",1.0,1.0,,"[1.2567, 0.2298]","[0.0808, 3.7575]"
47,58,Leaf,,,127,0.2535805071610142,"[0.0157, 0.0945, 0.8583, 0.0236, 0.0079]","['1', '2', '3', '4A', '4B']",,,"[0.0911, 0.4304, 2.9272, 1.6677, 0.0266]",,
48,59,Leaf,,,1,0.0,[1.0],['4A'],,,[70.6],,
49,29,Internal,PEG,[0],128,0.2647705078125,"[0.0156, 0.0938, 0.8516, 0.0312, 0.0078]","['1', '2', '3', '4A', '4B']",0.04926548212419308,0.04926548212419308,,"[4.4338, 0.7731, 0.2524, 5.845, 58.9607]","[4.801, 0.8138, 0.2238, 12.4043, 34.625]"
50,14,Internal,Therapy,"{'0': ['E', 'd', 'a', 'r', 'a', 'v', 'o', 'n', 'e']}",132,0.27043158861340677,"[0.0152, 0.0909, 0.8485, 0.0303, 0.0152]","['1', '2', '3', '4A', '4B']",0.021866279602381748,0.009333408419001437,,"[3.3536, 1.0086, 0.327, 6.138, 26.0055]","[2.6371, 1.0317, 0.4054, 9.9002, 14.6672]"
51,60,Leaf,,,9,0.49382716049382713,"[0.4444, 0.5556]","['2', '3']",,,"[2.0244, 1.8948]",,
52,61,Leaf,,,15,0.12444444444444436,"[0.0667, 0.9333]","['2', '3']",,,"[0.3037, 3.1833]",,
53,30,Internal,PUMNS_Bulbar,[1],24,0.32986111111111116,"[0.2083, 0.7917]","['2', '3']",0.39555555555555555,0.38295051353874876,,"[1.7216, 0.8101]","[0.0741, 1.2437]"
54,62,Leaf,,,6,0.4444444444444445,"[0.6667, 0.3333]","['1', '3']",,,"[3.8579, 1.1369]",,
55,63,Leaf,,,13,0.6153846153846154,"[0.1538, 0.3846, 0.4615]","['1', '2', '3']",,,"[0.8903, 1.7519, 1.5741]",,
56,31,Internal,PUMNS_UP,[1],19,0.6537396121883657,"[0.3158, 0.2632, 0.4211]","['1', '2', '3']",0.2151515151515151,0.21515151515151515,,"[1.728, 0.3463, 0.8626]","[0.4875, 1.7995, 0.8846]"
57,15,Internal,disease_duration,[0 2 3],43,0.5321795565170362,"[0.1395, 0.2326, 0.6279]","['1', '2', '3']",0.294708858588457,0.2753256484865741,,"[0.1618, 0.257, 1.4615]","[2.6339, 1.3675, 0.5008]"
58,7,Internal,MRC_Bulbar,[0 1 2],175,0.3505632653061225,"[0.0457, 0.1257, 0.7943, 0.0229, 0.0114]","['1', '2', '3', '4A', '4B']",0.07926730744180766,0.06498998702076342,,"[1.3718, 0.884, 0.3697, 9.1925, 28.2079]","[1.9871, 0.9219, 0.3481, 9.0389, 27.1417]"
59,3,Internal,PUMNS_LL,[0 1 2],875,0.6794213877551021,"[0.0069, 0.2514, 0.3097, 0.4011, 0.0149, 0.016]","['0', '1', '2', '3', '4A', '4B']",0.08687000818660336,0.08423190392027875,,"[6.0535, 1.6295, 0.6362, 0.3376, 8.228, 5.8786]","[5.5352, 0.3128, 0.9188, 0.5198, 13.0169, 12.3094]"
60,1,Internal,VENTILATION,[1 3],1412,0.7481161071832693,"[0.0042, 0.1728, 0.2195, 0.2932, 0.0142, 0.296]","['0', '1', '2', '3', '4A', '4B']",0.22492754778381233,0.22315103527821392,,"[6.6798, 0.2638, 0.7206, 0.745, 17.8929, 0.9998]","[6.8673, 2.1134, 0.9962, 0.4896, 7.417, 0.4672]"
