,id,node_type,feature,threshold,N,impurity,distribution,labels,gpi,pi,gcr,lift_left,lift_right
36,25,Internal,PUMNS_LL,[0 3],251,0.6546562752972176,"[0.008, 0.1992, 0.2271, 0.502, 0.0319, 0.0319]","['0', '1', '2', '3', '4A', '4B']",0.09549292136257813,0.07954895101416481,,"[[4.2345, 0.4261, 0.6706, 0.587, 9.36, 4.2708], [3.9341, 0.2241, 0.5939, 0.5394, 8.432, 7.8319]]","[[4.4011, 1.9986, 0.7422, 0.3284, 3.3466, 3.9774], [5.841, 2.4151, 0.4784, 0.1635, 5.5341, 3.3029]]"
37,12,Internal,disease_duration,[2 3],303,0.6153645067477043,"[0.0066, 0.1683, 0.2178, 0.5545, 0.0264, 0.0264]","['0', '1', '2', '3', '4A', '4B']",0.0682788696501626,0.05431779273487151,,"[[4.5506, 0.2354, 0.7289, 0.2479, 15.518, 8.4993], [4.7157, 0.1959, 0.7725, 0.6587, 5.7408, 9.4999]]","[[6.1944, 0.9663, 0.5842, 0.4065, 10.9242, 5.8874], [6.5565, 1.5569, 1.2666, 0.3066, 4.7617, 4.6614]]"
38,52,Leaf,,,40,0.52625,"[0.025, 0.2, 0.65, 0.1, 0.025]","['1', '2', '3', '4A', '4B']",,,"[0.1447, 0.911, 2.2169, 7.06, 0.0844]",,
39,53,Leaf,,,40,0.38625,"[0.025, 0.75, 0.225]","['1', '2', '3']",,,"[0.1447, 3.4161, 0.7674]",,
40,26,Internal,Age_at_onset,[1 2],80,0.5796875000000001,"[0.025, 0.475, 0.4375, 0.05, 0.0125]","['1', '2', '3', '4A', '4B']",0.20136716950686043,0.19037304700319027,,"[[2.1759, 0.2191, 0.4762, 3.4894, 36.6961], [12.9886, 0.1459, 0.3948, 3.3634, 21.2086]]","[[2.9143, 0.9637, 0.3138, 2.7368, 15.622], [0.5948, 1.9621, 0.0394, 0.3298, 1.5526]]"
41,54,Leaf,,,35,0.10775510204081629,"[0.0571, 0.9429]","['2', '3']",,,"[0.2603, 3.2157]",,
42,55,Leaf,,,30,0.38888888888888884,"[0.1333, 0.7667, 0.0333, 0.0667]","['2', '3', '4A', '4B']",,,"[0.6073, 2.6148, 2.3533, 0.2252]",,
43,27,Internal,rate_of_progression,[1 2],65,0.24804733727810654,"[0.0923, 0.8615, 0.0154, 0.0308]","['2', '3', '4A', '4B']",0.208929478151736,0.2042536211426167,,"[[0.3648, 1.0716, 1.4345, 0.6827], [0.195, 1.0947, 1.1908, 0.668]]","[[7.7958, 0.1553, 4.6936, 2.4168], [0.1673, 1.0899, 1.4536, 0.7554]]"
44,13,Internal,PUMNS_UP,[0 1],145,0.5122473246135552,"[0.0138, 0.3034, 0.6276, 0.0345, 0.0207]","['1', '2', '3', '4A', '4B']",0.32679939854766704,0.31201806234903434,,"[[4.4616, 0.8962, 0.2957, 9.9518, 6.6591], [2.1604, 2.8222, 0.0668, 1.3115, 1.288]]","[[4.7981, 0.8357, 0.2312, 9.5219, 9.9966], [6.0975, 0.2764, 0.4441, 4.1805, 19.7765]]"
45,6,Internal,MRC_UL,[0 2],448,0.590023118622449,"[0.0045, 0.1183, 0.2455, 0.5781, 0.029, 0.0246]","['0', '1', '2', '3', '4A', '4B']",0.04023580842999425,0.02782627188907419,,"[[10.2968, 1.1155, 1.4365, 0.201, 5.5354, 7.8406], [11.1643, 0.987, 0.6054, 0.5232, 4.29, 10.4987]]","[[14.6626, 0.651, 0.5761, 0.3209, 13.9859, 5.0796], [12.8584, 0.6998, 1.2236, 0.4085, 7.4001, 4.4181]]"
46,56,Leaf,,,18,0.6419753086419753,"[0.0556, 0.1667, 0.5, 0.2778]","['1', '2', '3', '4B']",,,"[0.3215, 0.7591, 1.7053, 0.9383]",,
47,57,Leaf,,,27,0.3758573388203017,"[0.037, 0.1111, 0.0741, 0.7778]","['1', '2', '3', '4B']",,,"[0.2143, 0.5061, 0.2526, 2.6273]",,
48,28,Internal,Age_at_onset,[2],45,0.5866666666666668,"[0.0444, 0.1333, 0.2444, 0.5778]","['1', '2', '3', '4B']",0.2933901918976544,0.2625259943667903,,"[[1.8851, 1.6393, 1.4862, 0.5787], [1.3157, 0.4572, 2.3917, 0.5122]]","[[0.78, 0.3456, 0.8935, 1.213], [3.6589, 2.5808, 0.9798, 0.4392]]"
49,58,Leaf,,,7,0.40816326530612246,"[0.7143, 0.2857]","['3', '4B']",,,"[2.4362, 0.9651]",,
50,59,Leaf,,,13,0.6982248520710058,"[0.0769, 0.2308, 0.3846, 0.3077]","['1', '2', '3', '4B']",,,"[0.4451, 1.0511, 1.3118, 1.0394]",,
51,29,Internal,Diagnostic_delay,[1 2],20,0.6350000000000001,"[0.05, 0.15, 0.5, 0.3]","['1', '2', '3', '4B']",0.2753623188405798,0.2753623188405798,,"[[0.5504, 0.2382, 0.9946, 1.4648], [0.7012, 0.2022, 1.4423, 0.7116]]","[[1.9408, 2.1826, 0.577, 0.957], [0.8357, 0.3224, 0.4558, 2.2731]]"
52,14,Internal,CNS_LS,[0],65,0.6319526627218933,"[0.0462, 0.1385, 0.3231, 0.4923]","['1', '2', '3', '4B']",0.15574543193533513,0.13850014035376038,,"[[1.3259, 0.8864, 0.7426, 1.1703], [2.4872, 1.5288, 0.9649, 0.7349]]","[[1.3245, 1.0831, 1.345, 0.7198], [0.7585, 0.2743, 2.2237, 0.4237]]"
53,60,Leaf,,,236,0.27115053145647816,"[0.0085, 0.0254, 0.0975, 0.0212, 0.8475]","['1', '2', '3', '4A', '4B']",,,"[0.049, 0.1158, 0.3324, 1.4958, 2.8627]",,
54,61,Leaf,,,11,0.2975206611570247,"[0.1818, 0.8182]","['3', '4B']",,,"[0.6201, 2.7638]",,
55,30,Internal,Age_at_onset,[1 2 3],247,0.2727138618892293,"[0.0081, 0.0243, 0.1012, 0.0202, 0.8462]","['1', '2', '3', '4A', '4B']",0.007684562095792583,0.0019384645909810401,,"[[5.8081, 1.9102, 6.4179, 6.6294, 0.1451], [6.6478, 2.4957, 2.025, 9.9986, 0.5651]]","[[5.3399, 2.1872, 3.9247, 11.203, 0.3305], [7.1925, 2.452, 2.4021, 24.2222, 0.1758]]"
56,62,Leaf,,,24,0.2777777777777777,"[0.1667, 0.8333]","['3', '4B']",,,"[0.5684, 2.815]",,
57,63,Leaf,,,108,0.220679012345679,"[0.0556, 0.0463, 0.0185, 0.8796]","['2', '3', '4A', '4B']",,,"[0.253, 0.1579, 1.3074, 2.9714]",,
58,31,Internal,FVC,"{'0': ['6', '0', '-', '8', '0']}",132,0.23404499540863177,"[0.0455, 0.0682, 0.0152, 0.8712]","['2', '3', '4A', '4B']",0.18468075649115834,0.13794618270349007,,"[[0.745, 0.8285, 31.4721, 0.4968], [0.089, 14.3614, 0.5836, 0.0091]]","[[0.3612, 0.2613, 10.0619, 0.9335], [3.3082, 1.6732, 28.9298, 0.3412]]"
59,15,Internal,disease_duration,[0 2 3],379,0.25975870399120027,"[0.0053, 0.0317, 0.0897, 0.0185, 0.8549]","['1', '2', '3', '4A', '4B']",0.04781660974317407,0.04152065522903072,,"[[16.3572, 3.0225, 2.557, 20.4152, 0.2474], [18.8599, 3.692, 3.2171, 12.6431, 0.3058]]","[[14.0454, 2.63, 5.72, 9.7497, 0.1748], [14.8519, 2.5771, 2.5589, 15.5367, 0.3784]]"
60,7,Internal,FVC,"{'0': ['>', '8', '0']}",444,0.3391567242918594,"[0.0113, 0.0473, 0.1239, 0.0158, 0.8018]","['1', '2', '3', '4A', '4B']",0.1059855951012916,0.08306192823585759,,"[[8.1264, 2.0803, 3.2493, 16.584, 0.1823], [8.0456, 2.6124, 1.38, 19.2327, 0.3887]]","[[4.9258, 1.482, 1.3965, 13.2185, 0.6149], [5.2127, 1.8497, 0.9695, 35.7028, 0.2131]]"
61,3,Internal,VENTILATION,[0 2],892,0.6805008144141245,"[0.0022, 0.065, 0.1469, 0.352, 0.0224, 0.4114]","['0', '1', '2', '3', '4A', '4B']",0.3042179194054743,0.3025472254977852,,"[[20.8753, 1.6857, 1.5793, 0.4884, 10.5124, 0.4958], [22.5869, 1.8905, 1.4793, 0.4801, 11.9564, 0.4182]]","[[13.0524, 0.6039, 2.3211, 0.3699, 16.2297, 0.2345], [16.4977, 0.8772, 0.8219, 0.341, 7.6502, 1.2]]"
62,1,Internal,MRC_Bulbar,[3],1412,0.7481161071832693,"[0.0042, 0.1728, 0.2195, 0.2932, 0.0142, 0.296]","['0', '1', '2', '3', '4A', '4B']",0.1180633690260969,0.09729266790445298,,"[[6.811, 2.2522, 0.9098, 0.2715, 9.525, 0.5662], [6.9267, 2.3977, 0.8046, 0.3604, 5.9602, 0.6401]]","[[4.2807, 0.2219, 0.553, 0.3, 15.6596, 1.7305], [4.7517, 0.2652, 1.1138, 1.0616, 11.9935, 0.7036]]"
